-1.118	21.7036	126.6254
8.8228	20.1899	98.6451
-5.0356	23.4014	123.5849
10.9255	20.3539	88.4523
-6.7746	22.107	133.5965
15.1477	15.5142	79.5915
5.6686	20.0887	111.7412
6.2647	15.6557	120.7393
6.5958	24.6055	72.2579
-4.8356	23.185	124.9225
5.8281	24.4622	86.7301
17.4987	18.0775	55.8795
12.653	11.994	94.0472
5.7358	10.0863	130.1247
-5.9558	23.7673	121.1513
-0.252	21.3412	126.1283
0.2841	22.6067	118.6436
1.865	25.4232	87.3756
3.3495	24.1346	100.3233
15.499	18.3505	70.6703
13.5211	21.5886	60.7219
10.7026	22.8677	56.3712
6.7939	23.7064	89.6635
10.597	14.9519	102.0922
9.895	23.4995	67.9731
18.3054	16.7943	56.3822
1.8802	25.4099	83.3215
10.5496	21.7148	84.0548
20.9057	11.8327	50.3505
7.899	23.7246	59.5821
4.8143	16.9551	124.06
10.82	22.9763	70.2611
6.8049	14.2754	120.5855
10.9631	20.9836	85.6149
11.1408	22.4961	74.3893
3.7522	14.3546	134.6347
13.5784	21.5699	55.9372
-5.9072	22.9594	127.4192
-4.6738	23.9529	118.9485
-2.0337	22.8323	122.7664
6.9643	13.1702	121.2145
11.5759	19.5053	88.2902
-0.7465	24.5681	108.1431
4.1666	13.401	134.6182
9.4676	17.5359	103.0123
6.4634	23.8274	90.2156
9.7238	22.5846	83.0221
-3.0598	23.7851	118.4623
12.1371	22.3721	65.2374
5.0901	24.8983	73.4307
12.1061	17.3279	91.4159
8.811	17.4475	106.0776
6.329	11.6715	125.8618
4.4645	16.2385	127.2489
3.1724	23.4925	105.3085
10.9762	15.8445	99.1972
7.6446	24.1243	64.9243
-2.1865	24.4144	112.1148
-1.5048	21.2906	129.4902
10.0588	23.1096	57.2034
6.7271	17.9355	113.8012
5.9179	22.0948	102.9519
20.5755	12.6788	51.4107
16.3786	12.1846	76.0675
21.0419	13.275	45.6949
6.5825	12.6058	123.7112
0.0337	19.654	132.3549
-3.9073	22.4042	128.5481
10.6181	22.5836	77.4134
10.2736	23.1473	73.1973
14.4947	19.9322	69.7749
4.8307	24.884	85.6424
14.1154	19.9471	72.3595
2.5008	22.6429	112.1477
8.2544	22.8026	50.9603
-3.3505	24.8138	109.272
0.7854	24.5407	104.8032
10.3159	23.2062	71.53
2.3416	23.4952	107.9151
17.1801	16.4471	66.2372
14.0135	20.8316	45.3735
-3.9369	21.7546	132.1462
2.5456	22.3475	113.4689
-1.9753	22.6981	123.4063
15.7137	19.9197	57.8352
12.3491	21.3723	75.4193
7.9738	23.6396	58.6839
8.7274	21.4627	94.1571
-4.1188	24.1167	117.0862
14.6081	18.521	75.488
16.0415	17.0941	71.4834
12.2114	22.2803	56.0883
5.1745	24.9694	78.4077
18.9579	12.1241	62.51
14.2272	12.1384	86.5213
15.2489	14.855	79.9431
2.0538	21.6945	117.9927
8.7011	22.7677	87.2465
12.8732	21.8238	66.3279
16.8422	18.4601	59.8238
0.1923	24.7154	104.6796
16.0363	18.3864	66.8745
7.7081	23.1565	53.6905
8.6103	21.475	94.624
18.4599	14.3008	62.9797
10.4885	22.0971	82.0525
17.6403	17.9559	55.2808
12.0106	22.1649	70.728
8.1533	18.1416	107.3301
13.5455	21.5768	55.2561
8.1368	10.8288	116.5452
12.4668	22.1312	65.9653
-5.5329	24.1355	117.5889
17.53	11.7705	70.3352
11.8794	21.8408	47.8263
2.3568	16.6023	134.7885
19.2571	14.9926	55.8054
11.1843	22.5548	73.3346
13.2122	21.7737	61.7602
6.8371	20.7975	104.7262
3.2519	21.6831	114.238
-1.7864	22.4115	124.5737
15.8341	17.3796	71.9036
7.4537	20.2769	104.089
11.6202	22.6872	64.5837
5.4711	16.7005	121.9533
5.8856	24.6831	82.6073
9.1664	12.4076	110.898
13.259	21.7818	58.5054
11.7909	21.862	75.5429
11.5022	22.1638	50.1582
10.0049	22.8017	53.0889
13.6181	12.4684	89.3971
2.241	20.2182	123.3898
8.3597	11.8424	115.1746
7.4704	21.3643	99.9635
11.127	17.6241	95.3629
7.4154	18.8527	108.5826
6.409	9.9828	126.2024
13.5154	21.4175	64.8639
16.8406	12.8505	73.5022
9.2376	23.7629	67.5886
10.7463	22.7509	74.6393
14.9431	16.409	79.1466
8.3495	10.9767	115.4135
7.2121	21.6494	99.818
12.2094	17.3695	90.8419
8.6381	17.2006	107.3466
12.3299	15.0117	93.9346
15.6701	18.609	68.4318
8.0928	22.5562	91.5148
10.6407	12.514	103.6523
15.3424	11.8622	81.1681
-0.3175	22.162	122.434
8.1812	24.121	68.3467
6.5758	23.8384	89.5811
18.7092	15.7046	57.7335
12.3308	22.3156	59.9693
-3.5372	23.9455	117.891
17.5422	16.7096	62.9302
14.5704	14.9032	83.2775
20.1261	13.5857	52.9131
-5.8103	23.5817	122.6977
7.1025	22.149	97.9777
6.9104	15.458	118.2234
6.3497	14.3025	122.6812
9.76	23.4089	73.6917
-0.9561	25.4038	96.9175
5.8363	13.1693	126.7875
3.7232	25.1625	77.2925
4.983	11.0189	133.8217
2.0741	25.2332	92.5613
2.7679	24.2672	101.2352
7.5465	23.2339	89.713
14.3326	16.0357	82.9205
-1.4955	24.2535	112.2851
2.62	24.7425	97.3872
-0.0133	22.9772	117.4076
-4.9901	23.3576	123.8623
7.4821	23.1074	53.2153
5.9919	22.3647	101.3781
20.6559	10.6462	53.1521
15.5843	12.49	79.9156
4.1698	22.2292	108.6952
3.5625	25.1357	87.6612
17.2449	15.9486	67.1381
2.0881	17.4017	133.4152
-0.3412	21.4329	125.947
7.9494	23.1603	88.2737
19.4073	11.5434	60.2522
21.0208	13.3554	45.5988
9.1625	23.1403	55.0473
10.484	19.5423	93.3386
7.014	14.9003	118.6766
10.8473	17.0558	97.7827
19.8529	15.2606	49.1118
20.5922	11.6314	52.8198
5.5559	24.8689	79.6904
16.131	18.836	63.7185
1.1481	20.4973	125.7382
8.8289	23.9226	69.5415
6.3491	22.6026	98.7577
10.4571	21.9399	83.2336
-3.5841	24.7902	109.695
12.6927	22.0724	63.4329
17.9361	17.153	57.8242
-0.9386	24.7177	107.1104
-3.032	22.438	126.8836
4.1846	25.1115	77.0426
12.989	21.8141	64.9188
15.9335	16.6601	73.2275
1.6244	21.6405	119.528
18.2969	17.3796	52.2924
16.0716	18.7122	64.9408
3.9338	24.6052	93.9401
12.9131	13.0453	92.6052
16.2254	17.6736	68.5005
1.1535	25.4085	91.751
7.5009	15.9637	114.6994
10.823	14.4492	101.5648
20.1701	13.9341	51.6085
6.18	24.6292	81.4922
6.3157	13.5297	123.9529
15.0089	18.9707	71.2554
6.229	13.2635	124.7247
10.8595	22.8606	57.143
8.3498	19.0043	104.2703
12.8275	20.774	76.1252
9.8721	23.4852	69.8491
17.1867	18.6021	54.3634
13.7269	16.7324	84.7278
9.3682	21.3642	91.6768
15.0564	20.3453	60.9114
19.5996	12.3307	58.5383
2.8388	21.9185	114.5401
-2.2938	23.7986	117.1412
16.6888	18.8674	58.0082
0.3117	19.2369	133.1158
16.5251	17.2733	67.9319
-4.3073	22.3524	129.449
5.6984	19.6952	112.9168
4.5477	21.8316	109.1731
12.7318	16.3096	90.2953
12.42	21.7181	48.4004
7.3155	23.4183	55.8493
5.5698	23.5487	96.2336
18.4143	12.1063	65.5533
7.3994	24.4028	73.1368
12.6833	13.5316	93.4732
0.3562	24.7092	104.3417
5.258	24.7903	84.7992
4.5545	14.9164	129.8143
17.9246	12.1925	68.1516
-2.5609	22.1818	127.3808
2.3875	21.8715	116.1744
11.8738	22.0804	50.5538
6.7412	24.5404	78.4681
13.9194	21.3637	57.6374
17.4669	18.5757	46.0053
-4.6112	23.3348	123.648
-0.32	22.4534	120.97
14.3669	20.9106	61.6366
6.4292	23.7294	91.1934
4.7474	16.688	124.9911
9.0238	18.3115	103.1854
8.7519	23.9242	67.204
20.3071	12.9909	52.8335
4.8462	24.8017	70.7857
18.7109	17.1814	47.8703
14.5611	19.4874	71.7745
3.385	22.2787	111.1095
14.1379	17.2965	81.4812
-5.1111	22.6768	128.5426
5.9924	22.2393	101.9851
10.1403	16.8262	101.411
11.1239	22.2443	76.9739
13.8564	15.3881	86.2
7.0437	22.8523	94.4757
12.6464	22.1345	61.7354
-0.3498	23.8226	113.0486
10.6121	17.7859	97.3624
15.2878	20.3032	57.9753
16.7411	15.3594	71.3131
1.492	24.919	99.0709
1.3038	20.9788	123.3157
15.9065	18.6367	66.6053
-1.2345	25.2662	100.4854
11.3879	22.7681	66.9486
15.3864	13.2256	80.6105
3.2341	25.2833	84.4723
17.9178	17.9169	51.8337
0.955	25.4409	91.3033
8.2381	15.0503	112.8426
16.9773	14.3818	71.4586
6.7992	24.3368	82.5854
4.1879	15.1516	130.9349
12.9665	21.8836	63.6389
7.2003	21.5436	100.3206
1.6044	19.4648	128.2185
17.9743	16.222	61.502
4.1957	15.136	130.9349
2.6019	19.4375	124.9966
14.8099	19.9296	67.3606
5.3844	24.9151	79.4871
11.3669	18.3986	92.4569
7.4395	11.2675	120.1708
14.3524	18.2194	77.916
1.0835	20.1306	127.3725
15.346	18.1118	72.5079
17.5144	18.3776	52.1056
0.4525	24.6722	104.4571
18.6934	17.0392	50.0841
13.3262	21.7321	59.9556
5.5403	10.9762	130.718
6.6076	23.5458	56.8409
6.9963	10.7803	122.7197
7.4995	24.2698	67.5007
11.1222	21.3664	82.8655
9.2548	13.0597	110.1097
19.5796	11.0915	59.442
5.797	15.9613	122.1813
18.4765	16.3706	56.9617
6.9428	16.7479	115.6085
7.6401	20.1588	103.7237
5.5353	24.5511	87.1256
3.9767	24.0482	98.7632
-2.2181	25.1628	103.3776
19.5357	10.8372	59.7578
5.0582	16.3178	124.5682
9.2168	22.1524	88.455
11.7609	21.8578	75.7874
20.719	14.164	45.173
11.9001	18.3343	90.103
8.3502	22.5432	48.9634
2.2114	25.3804	82.4123
3.6149	25.2083	84.9695
8.5352	17.0031	108.1953
-1.7549	24.9818	105.5448
-4.6506	22.967	126.1667
5.0548	24.9821	76.7212
14.0077	18.5048	78.9323
-1.2911	25.4209	96.5714
13.2799	19.1697	80.6874
1.8668	19.5633	127.0099
10.8463	17.9025	96.0385
12.2763	13.0494	95.6348
16.328	17.3405	68.9784
8.4725	22.6527	89.1334
16.7427	17.3739	66.1273
1.2901	17.8419	134.8489
2.7476	16.602	133.2696
8.0748	20.1231	102.0428
18.6724	15.3319	59.2167
7.5791	11.2778	119.4264
2.8281	24.7871	96.1704
11.5699	22.7007	60.5351
1.1689	19.2259	130.4817
7.4259	16.7637	113.4964
16.6997	18.1437	63.0428
7.3608	23.7152	86.7191
8.5887	23.834	63.2489
4.5247	23.988	97.1729
2.0314	19.7929	125.6421
-3.0357	24.4782	112.6778
8.1022	15.1702	113.2904
9.1487	20.8346	94.8822
6.8574	24.5365	76.9849
10.1918	14.5286	104.4351
10.9907	22.6417	54.2892
-1.844	20.2553	134.9286
-5.1299	22.8432	127.5043
7.7963	13.1421	117.1549
2.2026	19.9157	124.6341
2.3447	18.1	130.3087
6.7909	21.4396	102.4053
7.504	22.9905	91.5725
0.3544	25.3653	95.3931
1.788	18.5476	130.7949
6.4534	23.8204	90.3227
1.7033	23.1733	111.6945
7.201	23.8033	59.604
20.8948	13.525	46.2442
-0.177	23.7414	113.1887
-5.6887	21.9142	133.7475
18.0171	15.7088	62.7572
2.2665	24.4668	101.1803
15.6026	15.425	77.3695
7.6441	23.5883	86.373
10.1974	14.3711	104.5669
3.86	15.9016	130.5943
8.8843	20.8347	96.0523
5.7708	24.7565	72.0684
18.8296	13.4659	61.9716
18.3828	16.5287	57.0386
9.1134	18.2793	102.875
-1.4946	21.1985	129.8912
16.2868	15.61	73.4033
9.5286	12.8016	108.9314
9.8981	13.3736	106.8055
-0.0647	25.2062	99.384
3.1705	19.0621	124.2798
18.7609	14.7431	60.1286
2.2274	24.7827	98.2771
4.5167	16.7441	125.8014
3.4668	24.7857	93.7698
5.5845	22.7905	100.7573
20.0799	10.9125	56.5772
7.7061	21.9219	96.5247
7.1708	24.1579	82.8079
-1.5085	25.337	99.2604
19.0228	14.6728	58.4697
15.618	14.1825	78.7785
5.9196	15.0887	123.3377
21.6506	11.0424	45.7443
-0.0504	20.7668	128.0894
9.6931	22.382	48.5624
15.7062	13.5562	78.8307
12.3833	22.2173	56.536
11.5835	14.3903	98.0546
10.1023	22.5748	80.8605
5.7546	23.4653	96.0468
-3.5497	23.6673	120.0059
7.9984	16.3061	111.8813
0.3701	25.0096	101.0649
10.3372	22.724	78.0232
6.2408	14.0189	123.6233
18.9211	15.2563	57.588
7.0018	22.2917	97.692
17.897	12.0349	68.3577
14.0536	20.0319	72.3074
9.3242	21.2016	92.5915
3.2941	25.1519	76.3202
8.4281	17.9133	106.6984
8.5496	22.4039	47.9719
6.2045	22.5058	99.8372
7.9386	14.6415	114.7873
8.7062	21.1685	95.5057
6.3665	23.8635	90.3612
19.519	14.5205	55.1791
10.0549	23.4029	69.6239
4.1338	16.4659	128.0647
8.5715	22.5798	89.1032
18.1133	17.9405	46.0218
10.6107	12.5972	103.7704
9.2153	15.5005	107.7393
21.6762	8.9572	47.0435
-2.9572	23.3662	121.1925
15.0223	20.5944	55.4978
11.6629	13.2224	98.4776
9.8724	22.1984	84.8184
9.1372	23.6364	62.0733
13.9211	18.7454	78.6274
12.5044	22.1606	56.5744
9.1793	20.3142	96.6648
17.4166	16.3384	65.0012
5.8237	14.9861	123.9584
8.1564	14.7101	113.6859
15.2422	20.3072	47.4885
14.2673	14.8001	84.8788
5.9258	24.0888	61.9634
6.4621	23.9856	61.0598
3.8517	23.7722	101.2023
13.2837	14.3278	90.0673
8.1744	23.2094	86.7521
-0.6497	24.8584	105.0806
-5.9582	22.5353	130.273
13.0754	21.891	58.5273
13.5125	21.4508	51.2404
7.4385	20.3217	103.9984
18.5998	17.3823	46.5601
6.6976	24.6041	75.1831
16.8219	12.801	73.623
3.4335	25.131	75.9494
10.5326	22.703	53.3828
10.3913	22.3855	80.5748
15.8669	15.9747	75.0403
12.5534	17.8155	88.2188
10.3015	17.7548	98.8319
5.9406	24.735	80.7204
18.7815	17.0436	48.5487
4.9485	24.5988	67.7287
16.1018	19.3132	60.3401
11.7649	12.3448	98.2743
16.3738	17.1458	69.3025
14.1657	19.7975	72.821
-5.4155	23.8207	120.5168
0.759	18.3568	134.8846
21.356	12.1997	45.9998
5.135	15.3952	126.2436
12.9564	20.9465	74.2053
18.777	16.2471	54.8413
-3.6777	24.4508	113.5842
11.9337	22.5078	59.42
10.6829	21.0351	86.8043
3.3477	22.5416	109.9586
15.4926	20.1344	47.1754
13.0961	16.6555	87.9606
5.1995	19.9886	113.8452
6.495	10.0078	125.6998
1.8683	19.4813	127.2983
21.4177	10.1172	48.4059
20.5944	12.3808	51.8007
21.2197	11.4341	48.5624
-6.7171	23.1686	126.2766
12.9976	17.7266	86.2522
5.3734	24.908	80.1738
20.3822	10.9354	54.7232
0.198	24.5747	105.976
8.4983	21.4594	95.1871
-1.5048	23.9243	114.7983
3.0192	17.4153	129.9022
17.2291	18.3349	56.7255
17.7676	13.9316	67.6215
14.7839	14.7253	82.4151
-1.9664	24.5533	110.5025
12.9143	17.3387	87.5184
9.6173	19.8029	96.4368
8.1439	10.9065	116.504
7.7537	21.9888	96.0028
12.4404	18.351	87.4497
-2.0838	23.623	117.9817
5.0847	9.4616	134.338
13.0939	21.8314	62.5759
-3.8492	23.9236	118.4294
3.9466	20.5646	116.3501
9.3785	23.1237	55.3055
7.3665	14.2469	117.9844
10.2379	17.761	99.1038
6.653	24.4914	68.8768
2.4068	20.8284	120.5058
21.4616	10.6365	47.6945
-2.2485	21.5209	130.078
14.5128	15.4437	82.8958
16.3095	19.5517	53.5202
-5.1112	22.0474	132.2918
6.9381	18.9231	110.3377
9.669	20.5163	93.7506
6.6959	13.1668	122.5411
14.32	12.2474	86.0681
8.4172	23.2697	84.953
6.9145	17.5048	114.0567
20.6104	10.0184	53.6355
16.147	12.9845	76.952
18.3254	14.167	64.0289
3.4284	15.1733	134.1952
-0.3597	23.4684	115.3641
21.2042	12.0707	47.6038
1.3666	21.0334	122.9009
-1.428	22.3559	124.0847
15.7412	20.0288	54.5639
4.4216	16.069	127.8312
8.9471	23.7548	63.5592
20.7083	13.9955	46.1866
8.5104	13.4049	113.4497
15.6277	18.7259	68.1791
5.7366	24.8458	77.3777
19.3354	12.7304	59.7578
11.1613	22.1013	77.9023
4.1689	17.631	124.8675
15.561	18.6414	69.0361
-1.8342	24.9253	106.3605
15.0851	20.3824	47.0655
8.4429	23.9798	65.8692
5.3528	24.8003	71.7141
21.3693	11.8729	46.6178
-5.166	21.7251	134.1623
14.2083	18.3422	78.3363
-1.7192	20.5008	133.558
15.7192	14.2165	78.2347
4.1857	24.9264	88.5429
18.1353	11.6691	67.2068
-3.3942	22.8132	125.3482
6.2674	24.3875	85.2304
3.8602	24.0675	99.0379
15.7799	19.8499	45.0961
4.9348	23.4355	99.4636
5.6205	24.8677	78.4764
15.8478	12.8599	78.4983
14.8719	11.997	83.4341
7.034	13.8481	120.0774
9.8137	13.0279	107.4262
5.6991	11.208	129.6468
9.8094	20.0285	94.8383
8.2036	19.1132	104.5834
9.0935	21.3171	93.1463
7.1136	10.6105	122.1126
13.3855	19.9956	76.7515
5.4638	14.5919	126.315
-0.9851	22.4552	122.5576
7.2472	23.2829	90.7814
9.3211	20.2306	96.3297
11.276	15.346	98.4748
-4.2814	23.2356	123.9502
3.349	23.3891	105.3552
2.4953	23.6366	106.5638
10.9242	15.9113	99.34
2.1785	25.1455	93.7423
8.6685	23.7011	61.1641
3.9284	14.4266	133.6761
7.1565	24.3835	78.6933
14.7617	20.3284	64.4876
6.3985	19.3516	111.2551
7.7495	14.5898	115.7349
7.9667	13.9201	115.5426
13.6932	17.1207	84.1263
5.8995	16.9033	119.6928
4.4395	21.1052	112.5597
16.8528	18.7677	57.0331
4.1548	20.3199	116.5067
7.7275	14.3601	116.1414
15.8529	14.8669	76.8339
16.4686	17.1552	68.6763
1.3139	18.3343	133.1213
-0.7885	20.3873	131.682
4.8586	24.8317	86.4994
8.0748	13.164	115.7733
-5.7374	23.124	126.142
16.6541	19.2617	45.8872
21.3654	10.6423	48.3866
14.287	12.8203	86.1121
5.126	11.3761	132.6544
8.7542	23.8474	75.1337
-6.2607	22.1226	133.0966
7.3047	20.4991	103.927
3.8645	24.9238	90.1772
10.8902	13.1846	102.1773
14.0663	21.1554	51.1306
21.6496	11.4391	45.0742
12.2857	22.3254	63.4219
2.273	24.8858	96.9724
7.8246	22.7291	50.2791
20.5661	11.0347	53.5009
6.0669	15.2949	122.2967
11.676	12.0206	98.7385
6.7051	10.962	124.2551
6.4169	24.6354	78.9131
11.1452	22.3519	51.1525
0.4581	22.3901	119.2918
-0.9627	20.2868	132.5637
15.3988	20.288	55.7422
14.2302	21.115	59.3156
10.2617	23.0767	57.599
-0.2878	24.0027	111.6533
2.8862	24.9953	93.3331
12.7724	22.0366	62.8286
9.1373	23.6384	75.6171
19.9744	10.6293	57.2886
14.3204	20.8252	47.3814
15.4721	20.163	57.4561
14.3078	14.0706	85.3458
15.4233	15.504	78.1852
5.0073	24.2879	92.6519
16.6457	19.2516	52.9571
7.2374	23.5616	57.1513
-4.1391	24.7105	110.8898
17.3992	18.6418	46.8925
8.5647	16.738	108.5826
9.0577	23.837	69.3547
11.6815	15.8569	95.9149
9.7413	23.108	56.0553
6.7709	19.3347	109.8241
8.0172	21.0303	99.0242
15.7087	16.3718	75.1227
3.7475	19.5151	120.7311
7.4505	22.1645	96.4423
12.2238	15.3361	94.0609
-0.2102	22.5191	120.3575
10.5425	21.759	83.8406
6.5307	24.0409	61.7162
19.3973	14.364	56.525
10.6612	19.2772	93.3276
11.3059	21.7394	79.5943
-4.5846	23.4296	122.9476
21.1292	12.5309	47.1973
15.1162	20.3469	46.7386
12.4861	14.5419	93.6682
11.5696	22.2862	73.2083
7.9809	16.6061	111.3952
11.9571	13.9078	96.6785
15.3208	17.4613	74.6695
1.1187	22.9866	114.3835
3.8569	17.6408	126.0514
6.3557	10.8296	126.2464
18.8092	15.7366	56.8107
11.1835	22.6941	71.3845
-3.3441	24.9056	108.0305
4.0511	15.6313	130.4323
8.2612	14.1562	113.8809
18.6792	15.7819	57.6923
14.0629	16.3738	83.7033
6.471	14.2016	122.2637
8.3165	23.1922	54.4073
13.7119	20.462	72.1013
19.4433	12.0075	59.7606
20.0744	14.579	50.1747
5.113	18.7187	118.1382
20.0102	11.4576	56.7145
0.2321	25.3823	95.2915
5.744	24.5026	86.6449
14.6203	20.5399	63.7048
13.979	21.3258	56.2311
-0.0189	23.3793	115.0922
2.5816	21.2893	118.0778
15.667	18.7884	67.5913
-0.6574	23.071	118.4266
0.285	25.4158	94.2505
8.2331	23.3562	55.9372
10.5276	11.9714	104.3197
-4.6872	24.2809	115.9244
6.6792	24.6071	73.9554
13.4072	21.1544	69.1377
15.267	20.3256	57.8846
5.472	17.8208	119.2012
2.5103	24.6633	98.571
5.3923	21.4675	107.6597
8.1385	14.1437	114.4742
11.3729	22.7964	60.84
5.398	24.8711	73.9554
18.088	11.7123	67.4458
8.2572	23.2002	86.3895
2.979	17.0685	131.053
12.1582	18.9927	87.0377
19.7302	13.2258	56.525
8.3143	21.1559	97.2608
3.1171	23.6627	104.4186
7.7492	19.061	106.6269
-4.944	21.9871	132.4126
0.8239	24.0639	108.4754
-5.2074	24.0991	117.8993
8.8897	23.2254	55.4895
20.0307	14.5505	50.7103
9.9824	21.7393	86.8839
7.4881	18.152	110.107
9.4319	23.5802	73.6752
3.1232	23.5628	105.0339
5.9211	23.692	93.7423
3.1635	25.299	81.7943
15.468	17.7152	73.0709
12.2726	18.415	88.1007
-2.0682	24.0495	114.9081
0.5504	25.2224	97.6316
5.8193	19.4446	113.2382
16.842	17.6898	64.1443
9.1944	23.0604	82.2832
-4.7558	23.9308	119.1957
17.7544	13.1654	68.4703
4.7318	24.8992	72.5298
12.467	18.6479	86.5131
3.074	20.5913	119.2369
6.2345	17.8162	116.1222
0.2267	23.6735	112.6531
11.4635	22.7569	60.9279
0.6333	22.7087	117.1906
12.6402	22.0011	66.174
21.1993	9.6138	50.0484
9.9314	13.2255	106.7423
18.3346	17.7041	45.9311
14.774	20.7577	52.0617
15.6712	17.0343	73.8043
-3.6214	24.8064	109.4972
2.9334	25.2855	79.7755
18.7688	13.145	62.7297
5.3758	24.7325	85.1617
6.1425	24.3259	86.7548
16.7963	12.811	73.7494
-3.8254	24.212	115.9739
8.6265	22.7978	87.4223
9.3362	19.9982	97.0466
4.6172	24.3104	94.0884
2.5067	25.3699	82.9809
21.6626	9.3189	47.071
13.7448	20.7181	70.0661
6.5108	23.8818	59.9913
14.274	20.8212	64.1855
6.3697	10.8324	126.1667
11.2767	15.6212	98.1178
5.8723	18.1795	116.6523
14.279	21.1267	56.3163
7.9908	13.4099	115.9574
8.3939	17.004	108.8105
6.1829	16.4559	119.4813
12.1572	20.661	80.7204
14.0865	21.1691	51.776
5.6101	24.3709	88.9988
-0.0026	22.5555	119.6461
8.6021	23.0055	52.9324
6.6329	15.6137	119.1847
11.1414	22.2484	49.9825
14.9225	20.6309	50.8037
3.3784	21.7546	113.5101
5.9721	16.0084	121.3243
0.5713	25.3986	93.9593
19.4446	13.9519	57.1348
17.2114	14.4528	70.0771
3.0437	18.1609	127.5867
-5.8328	22.2876	131.6985
7.5805	16.8871	112.5762
-0.4297	24.1799	110.67
13.9136	21.3217	53.4625
18.9044	13.4691	61.5075
-1.5743	25.243	101.3369
13.7768	13.4679	88.293
10.6137	23.1355	61.7025
20.1425	14.5972	49.4194
11.9251	18.4567	89.669
15.8653	14.8894	76.7405
9.6085	23.4397	74.6777
8.9937	19.3154	100.6447
17.7625	12.5232	68.8575
5.643	13.2167	127.6774
7.251	19.2856	108.0305
0.3557	25.4656	92.2427
9.7535	23.5462	69.4865
-4.1816	22.4086	128.9409
14.0623	19.3527	75.5402
10.9522	20.6573	87.1036
6.3021	20.7628	106.951
-1.9241	22.5479	124.1287
11.107	22.6689	55.2698
5.7772	17.3633	119.1133
16.6749	19.2882	48.1971
6.8038	21.1783	103.4079
7.6587	13.9731	116.9462
15.6356	12.6796	79.6107
5.8325	16.9948	119.7615
16.4143	13.0109	75.5924
8.3164	24.1052	70.5852
17.7186	15.56	65.0891
2.843	25.1911	76.9877
18.3043	15.4627	61.4608
-3.1568	22.5669	126.381
-1.0569	24.834	106.1325
0.8093	25.3455	94.5801
9.758	18.9524	98.3238
-1.5094	22.0497	125.8371
13.9921	12.5013	87.6035
16.9967	19.0094	48.318
7.267	24.4216	75.8451
-3.1364	21.0579	134.1568
-5.0127	22.4001	130.1164
5.6754	24.5804	68.0967
6.8138	11.9188	123.1179
15.1299	20.5262	53.8525
4.4938	25.0724	82.6925
8.8504	12.9276	112.1642
3.7949	22.8342	106.9758
19.5025	11.61	59.6644
9.772	14.1781	106.7478
7.9405	22.4812	92.6382
5.5013	9.9554	131.5749
20.2237	12.1998	54.6628
3.9952	23.689	101.2572
10.7975	13.7471	102.2707
19.4236	12.7398	59.2003
-0.4932	21.1431	127.6444
5.1676	13.7231	129.2128
4.1522	21.3874	112.4361
4.1681	18.5117	122.3489
-4.5968	23.5938	121.7556
18.887	17.0805	45.3131
-1.5526	20.6711	132.4044
4.9604	21.9802	107.0389
5.7359	19.1706	114.3945
5.9582	14.0441	124.9252
6.929	19.1075	109.8515
2.9248	25.207	77.3887
5.5057	23.2662	98.3238
14.4945	14.3056	84.2444
0.7894	23.4505	112.6037
